event_time,user_uuid,devicegroup,device,ip_address,os_family,os_name,browser_name,locode,postal_code
1534264234,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,0b589c9dcb44ed75366a3c0ac4909405b38a26d4,macOS,10.13,Safari,CH-GR-,7017
1534264234,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,0b589c9dcb44ed75366a3c0ac4909405b38a26d4,macOS,10.13,Safari,CH-GR-,7017
1534264234,d2a84c6f3248e88752c06d23a1b283b87c57f291,ConnectedTV,Samsung$Other,944c28706d805d85e6d39ba83761ccedf80ae69c,Other,Other,Other,DE--,
1534264235,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4d290a851fd99b0543139c22e34dc16cdec8f6e4,Windows,10,Chrome,DE-NW-MMO,45470
1534264235,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4d290a851fd99b0543139c22e34dc16cdec8f6e4,Windows,10,Chrome,DE-NW-MMO,45470
1534264235,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4d290a851fd99b0543139c22e34dc16cdec8f6e4,Windows,10,Chrome,DE-NW-MMO,45470
1534264235,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,4d290a851fd99b0543139c22e34dc16cdec8f6e4,Windows,10,Chrome,DE-NW-MMO,45470
1534264235,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Tablet,Apple$iPad,57a6a75a694a49eb5c4c0f9b1aa358dee1c226a2,iOS,9,Safari,DE-BW-STR,70174
1534264235,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,d99fb52868f127c323a6080db4373de1e9570178,Windows,8,Chrome,DE-HE-LAU,36341
1534264235,5e9bff5ad2be222da19388b2fd9c863c9a0120a2,PC,Other$Other,e8a6d4be37141c67ec0a7e8260dbdcd7b4504570,Windows,7,Chrome,DE-HE-FRA,60326
1534264235,5e9bff5ad2be222da19388b2fd9c863c9a0120a2,PC,Other$Other,e8a6d4be37141c67ec0a7e8260dbdcd7b4504570,Windows,7,Chrome,DE-HE-FRA,60326
1534264235,5e9bff5ad2be222da19388b2fd9c863c9a0120a2,PC,Other$Other,e8a6d4be37141c67ec0a7e8260dbdcd7b4504570,Windows,7,Chrome,DE-HE-FRA,60326
1534264235,5e9bff5ad2be222da19388b2fd9c863c9a0120a2,PC,Other$Other,e8a6d4be37141c67ec0a7e8260dbdcd7b4504570,Windows,7,Chrome,DE-HE-FRA,60326
1534264235,5e9bff5ad2be222da19388b2fd9c863c9a0120a2,PC,Other$Other,e8a6d4be37141c67ec0a7e8260dbdcd7b4504570,Windows,7,Chrome,DE-HE-FRA,60326
1534264235,5e9bff5ad2be222da19388b2fd9c863c9a0120a2,PC,Other$Other,e8a6d4be37141c67ec0a7e8260dbdcd7b4504570,Windows,7,Chrome,DE-HE-FRA,60326
1534264235,5e9bff5ad2be222da19388b2fd9c863c9a0120a2,PC,Other$Other,e8a6d4be37141c67ec0a7e8260dbdcd7b4504570,Windows,7,Chrome,DE-HE-FRA,60326
1534264236,bbabaa86381d8c5ed029832d8a8d605582f5bb15,Phone,Samsung$Other,55ff96752498aaf7a5695c280ab2ef49fda7fcbb,Android,7,Chrome,DE--,
1534264236,039c91a6dc1377bd8bae41715e77e2c4f53c1a8a,ConnectedTV,Samsung$Other,7189dea38ccfdab402b71cc7963b06705043738f,Other,Other,Other,DE-NW-BON,53225
1534264236,bb3d051074007ffa037c7b2f20380bc0fa21e881,PC,Apple$Other,bd9289c49e41a85efb7cd258bf21c6e3e72c8ea3,macOS,10.13,Chrome,US-HI-HNL,96813
1534264237,0e94bcbce31e1ffd9a36d11f91f2d541d4d70600,Phone,HTC$Other,55f40783f08374a4b97e78e5b2e46109114accf1,Android,7,Chrome,DE-BW-HEI,69117
1534264237,0e94bcbce31e1ffd9a36d11f91f2d541d4d70600,Phone,HTC$Other,55f40783f08374a4b97e78e5b2e46109114accf1,Android,7,Chrome,DE-BW-HEI,69117
1534264237,0e94bcbce31e1ffd9a36d11f91f2d541d4d70600,Phone,HTC$Other,55f40783f08374a4b97e78e5b2e46109114accf1,Android,7,Chrome,DE-BW-HEI,69117
1534264237,0e94bcbce31e1ffd9a36d11f91f2d541d4d70600,Phone,HTC$Other,55f40783f08374a4b97e78e5b2e46109114accf1,Android,7,Chrome,DE-BW-HEI,69117
1534264238,aa7f662450ece4121a64198a8b3d3de5379f25c5,PC,Apple$Other,10ffed78aec2dcd6fa854f7c2e4d2a0009928457,macOS,10.14,Chrome,DE-BY-BYU,95444
1534264238,aa7f662450ece4121a64198a8b3d3de5379f25c5,PC,Apple$Other,10ffed78aec2dcd6fa854f7c2e4d2a0009928457,macOS,10.14,Chrome,DE-BY-BYU,95444
1534264238,aa7f662450ece4121a64198a8b3d3de5379f25c5,PC,Apple$Other,10ffed78aec2dcd6fa854f7c2e4d2a0009928457,macOS,10.14,Chrome,DE-BY-BYU,95444
1534264238,aa7f662450ece4121a64198a8b3d3de5379f25c5,PC,Apple$Other,10ffed78aec2dcd6fa854f7c2e4d2a0009928457,macOS,10.14,Chrome,DE-BY-BYU,95444
1534264238,ad1a5218fad9b430ec07f9e6018889ffa83d43d7,PC,Other$Other,3c6b59dff82b77c19cc8ae64c834e441c87a61c4,Windows,7,Chrome,DE-HE-RKN,35418
1534264238,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,e0227449e501ba7d8875b93aba96c06e96310227,Android,8,Chrome,AT-9-VIE,1030
1534264238,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Samsung$Other,e0227449e501ba7d8875b93aba96c06e96310227,Android,8,Chrome,AT-9-VIE,1030
1534264238,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,0017f2a2d1e05b85d6f1bdee48004d010998f8ac,Windows,8,MSIE,DE-HE-KAS,34125
1534264238,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,0017f2a2d1e05b85d6f1bdee48004d010998f8ac,Windows,8,MSIE,DE-HE-KAS,34125
1534264238,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,0017f2a2d1e05b85d6f1bdee48004d010998f8ac,Windows,8,MSIE,DE-HE-KAS,34125
1534264238,ea48b29e05da74493d397da3ac7533708e8790fd,Phone,Samsung$Other,285d0ec1652362aa6148557be3c9e3c6cb6cbd0a,Android,8,Chrome,DE-BE-BER,12529
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,9f60009a379ec16b8e4f7f567b013809ba5029b8,Windows,10,Firefox,DE-HH-HAM,22111
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,26e088946c64a7f5a50e795acca2c6f18d03b9b5,iOS,11,Safari,DE-BB-ORA,16515
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,26e088946c64a7f5a50e795acca2c6f18d03b9b5,iOS,11,Safari,DE-BB-ORA,16515
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,26e088946c64a7f5a50e795acca2c6f18d03b9b5,iOS,11,Safari,DE-BB-ORA,16515
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,26e088946c64a7f5a50e795acca2c6f18d03b9b5,iOS,11,Safari,DE-BB-ORA,16515
1534264239,7a2a874e856b2449d389a394836e548702bce307,ConnectedTV,Other$Other,8bc4493315418ee968aadf28f8dc64e971a92e28,Linux,Other,Opera,DE-BE-BER,12621
1534264239,7a2a874e856b2449d389a394836e548702bce307,ConnectedTV,Other$Other,8bc4493315418ee968aadf28f8dc64e971a92e28,Linux,Other,Opera,DE-BE-BER,12621
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,f26486132fb09f38447395e377f7e90d870dd5eb,Windows,7,Chrome,DE-HE-DPL,35232
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Tablet,Apple$iPad,ae04b410685a75f4716d6dbfff3d549bffb2c6dd,iOS,11,Safari,DE-NW-ESS,45472
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Tablet,Apple$iPad,ae04b410685a75f4716d6dbfff3d549bffb2c6dd,iOS,11,Safari,DE-NW-ESS,45472
1534264239,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Tablet,Apple$iPad,ae04b410685a75f4716d6dbfff3d549bffb2c6dd,iOS,11,Safari,DE-NW-ESS,45472
1534264241,d5599a6cd2ba275dc2db2ab6974e90d738384afb,PC,Apple$Other,393e0fe56f4554ea10127bb635aa42c166317bc4,macOS,10.12,Chrome,DE-HE-DAR,64295
1534264241,86b62bdc8ae80829887634af08964adbedd646d8,Phone,Samsung$Other,79db24f23323333452d2e6e3fbf10923c3e91ccb,Android,8,Chrome,DE-BW-EMN,79312
1534264242,0f6c546c8d517febde2bfc633d42d9a625f81fd8,PC,Other$Other,fb4412d91d821d45204f22cd7a6daf7766291a63,Windows,10,Firefox,DE-BW-AAL,73432
1534264242,0f6c546c8d517febde2bfc633d42d9a625f81fd8,PC,Other$Other,fb4412d91d821d45204f22cd7a6daf7766291a63,Windows,10,Firefox,DE-BW-AAL,73432
1534264242,0f6c546c8d517febde2bfc633d42d9a625f81fd8,PC,Other$Other,fb4412d91d821d45204f22cd7a6daf7766291a63,Windows,10,Firefox,DE-BW-AAL,73432
1534264244,29310a13bdf8bb37c5c8dfbfc02ced78096777e1,PC,Other$Other,99549379a7535f1713ccb598f6dbb46de45e4fca,Windows,10,Chrome,DE-BE-,12555
1534264244,29310a13bdf8bb37c5c8dfbfc02ced78096777e1,PC,Other$Other,99549379a7535f1713ccb598f6dbb46de45e4fca,Windows,10,Chrome,DE-BE-,12555
1534264245,e0a7c4bf3d225fd598372f07089732e3b143c8f7,ConnectedTV,Samsung$Other,d9bf5f7a562c58347f866ac8c5c7d568a967576a,Other,Other,Other,DE-BW-YBE,78727
1534264245,95198cb7a519d4d61eac8d1a9aac04284ec5dad7,Phone,Other$Other,f0bf33c47ee2231f5def3c32c10decc19ef36469,Android,6,Chrome,DE-NW-SOL,42655
1534264245,9e53a077891c153e8c89a0044ee96b47624726c8,Phone,Samsung$Other,f358304e1885f0f9483d8c23b5e245fa33a55cdd,Android,6,Chrome,GB-BNH-BSH,BN3
1534264245,9e53a077891c153e8c89a0044ee96b47624726c8,Phone,Samsung$Other,f358304e1885f0f9483d8c23b5e245fa33a55cdd,Android,6,Chrome,GB-BNH-BSH,BN3
1534264245,eb1a5850ce41f8eead5734895ae5851d9a7df528,Phone,Apple$iPhone,aaed441ee339e27ce81faf1746667b9da1109906,iOS,11,Safari,TR-31-AKA,31030
1534264245,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,e90f13849af26caf3db6711a91e38e4d7daeb834,iOS,11,Safari,DE-SH-AEG,24326
1534264246,ecfc2e71563bb0b7737c53a64d9a874be1f90f4e,Phone,Apple$iPhone,65f277740d8c54c0aa8a253f8760a82f6bdb5612,iOS,11,Safari,DE-SH-ZFK,21493
1534264246,ecfc2e71563bb0b7737c53a64d9a874be1f90f4e,Phone,Apple$iPhone,65f277740d8c54c0aa8a253f8760a82f6bdb5612,iOS,11,Safari,DE-SH-ZFK,21493
1534264246,ecfc2e71563bb0b7737c53a64d9a874be1f90f4e,Phone,Apple$iPhone,65f277740d8c54c0aa8a253f8760a82f6bdb5612,iOS,11,Safari,DE-SH-ZFK,21493
1534264246,ecfc2e71563bb0b7737c53a64d9a874be1f90f4e,Phone,Apple$iPhone,65f277740d8c54c0aa8a253f8760a82f6bdb5612,iOS,11,Safari,DE-SH-ZFK,21493
1534264246,488e163695cc2f24d8ebd6fdf69c2fb48020ed68,Tablet,Apple$iPad,743bd0fd24d08b7e6797de2fe639b894a17caa60,iOS,11,Safari,DE-NW-MSE,59872
1534264246,1737a25b8faa366a9dc76b1eabebfae4e29a8638,PC,Other$Other,977fd5ea515498280710825fe046f8f1f05981fa,Windows,10,Firefox,DE-NI-BWE,38108
1534264247,182213bddd13e16ef4829d7733d5449b28c90c41,Tablet,Apple$iPad,4c987aa7a54b78d8925d89e0b663946f435d9f80,iOS,Other,Safari,DE--,
1534264247,182213bddd13e16ef4829d7733d5449b28c90c41,Tablet,Apple$iPad,4c987aa7a54b78d8925d89e0b663946f435d9f80,iOS,Other,Safari,DE--,
1534264247,182213bddd13e16ef4829d7733d5449b28c90c41,Tablet,Apple$iPad,4c987aa7a54b78d8925d89e0b663946f435d9f80,iOS,Other,Safari,DE--,
1534264247,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,2d593b7b22fab19c34d3ddafb8e1595ba9f43342,Windows,8,Firefox,DE-HH-HAM,20095
1534264247,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,2d593b7b22fab19c34d3ddafb8e1595ba9f43342,Windows,8,Firefox,DE-HH-HAM,20095
1534264247,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,2d593b7b22fab19c34d3ddafb8e1595ba9f43342,Windows,8,Firefox,DE-HH-HAM,20095
1534264247,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,2d593b7b22fab19c34d3ddafb8e1595ba9f43342,Windows,8,Firefox,DE-HH-HAM,20095
1534264247,3e62adbf58a868747153b825c165283181d319ee,PC,Other$Other,98a528baccf8547bc1746d95cc60a767abbaec9c,Windows,8,Chrome,DE-HH-HAM,20095
1534264247,3e62adbf58a868747153b825c165283181d319ee,PC,Other$Other,98a528baccf8547bc1746d95cc60a767abbaec9c,Windows,8,Chrome,DE-HH-HAM,20095
1534264247,3e62adbf58a868747153b825c165283181d319ee,PC,Other$Other,98a528baccf8547bc1746d95cc60a767abbaec9c,Windows,8,Chrome,DE-HH-HAM,20095
1534264247,3e62adbf58a868747153b825c165283181d319ee,PC,Other$Other,98a528baccf8547bc1746d95cc60a767abbaec9c,Windows,8,Chrome,DE-HH-HAM,20095
1534264248,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,b9ea92efcf060de1666b1e8f2fee69a0b4f3bda9,macOS,10.11,Safari,DE-BB-RDO,15562
1534264250,9558756cf7e0bed225e0aff7c24df623c3476ac7,ConnectedTV,Samsung$Other,57e59ed88d2f6f1a8dd90d7dd282a6111aee1333,Other,Other,Other,DE-ST-BID,6749
1534264250,c1122b413eb8b2c10654ebfe08e7cb727979f76d,PC,Other$Other,dace91e60735ac0e5edd8241b0664ca8d032d032,Windows,10,Firefox,DE-HH-HAM,22303
1534264250,c1122b413eb8b2c10654ebfe08e7cb727979f76d,PC,Other$Other,dace91e60735ac0e5edd8241b0664ca8d032d032,Windows,10,Firefox,DE-HH-HAM,22303
1534264250,c1122b413eb8b2c10654ebfe08e7cb727979f76d,PC,Other$Other,dace91e60735ac0e5edd8241b0664ca8d032d032,Windows,10,Firefox,DE-HH-HAM,22303
1534264250,c1122b413eb8b2c10654ebfe08e7cb727979f76d,PC,Other$Other,dace91e60735ac0e5edd8241b0664ca8d032d032,Windows,10,Firefox,DE-HH-HAM,22303
1534264250,f9a6210505da656a971bad26e8efd614061d0909,Phone,Other$Other,27ddecaed5610ece6ffe70d9883703463ddc0e67,Android,7,Chrome,DE-HE-LNN,63225
1534264250,f9a6210505da656a971bad26e8efd614061d0909,Phone,Other$Other,27ddecaed5610ece6ffe70d9883703463ddc0e67,Android,7,Chrome,DE-HE-LNN,63225
1534264250,f9a6210505da656a971bad26e8efd614061d0909,Phone,Other$Other,27ddecaed5610ece6ffe70d9883703463ddc0e67,Android,7,Chrome,DE-HE-LNN,63225
1534264250,982ab9c315332086de460c7d6a9420d3f23093d5,Phone,Samsung$Other,2e6d416881851d4674bb44dd025b0e6f29dae131,Android,7,Chrome,DE-NI-SLL,21435
1534264250,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Other$Other,96c65b933fc0c0314d5f29176117f651bbb1a2a2,Android,7,Chrome,DE-SN-,8468
1534264251,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,84def490f7588e501ef0560db9b43267bf2b9577,Windows,10,Firefox,AT--,
1534264251,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,84def490f7588e501ef0560db9b43267bf2b9577,Windows,10,Firefox,AT--,
1534264251,a90548054e79719a44a6748b1802b0768110ef32,PC,Other$Other,8c7b1ce05bbfae9e03950241b00aa84f9d15a06f,Windows,10,Edge,DE-BY-PEG,91257
1534264251,a90548054e79719a44a6748b1802b0768110ef32,PC,Other$Other,8c7b1ce05bbfae9e03950241b00aa84f9d15a06f,Windows,10,Edge,DE-BY-PEG,91257
1534264251,a90548054e79719a44a6748b1802b0768110ef32,PC,Other$Other,8c7b1ce05bbfae9e03950241b00aa84f9d15a06f,Windows,10,Edge,DE-BY-PEG,91257
1534264252,04879b9010b35a262a1e769346df416f39c0fd09,Phone,Huawei$Other,b9f3f9e258caad2a6c01264c44598cd1b78683a6,Android,6,Chrome,AT-9-VIE,1020
1534264253,786fdbb87b921d4c2669434b70d1c26f1b772567,PC,Other$Other,01996a7f4eadf2b8d396ec61db8368ba2b2978f2,Windows,10,Chrome,DE-HH-HAM,20095
1534264253,786fdbb87b921d4c2669434b70d1c26f1b772567,PC,Other$Other,01996a7f4eadf2b8d396ec61db8368ba2b2978f2,Windows,10,Chrome,DE-HH-HAM,20095
1534264253,786fdbb87b921d4c2669434b70d1c26f1b772567,PC,Other$Other,01996a7f4eadf2b8d396ec61db8368ba2b2978f2,Windows,10,Chrome,DE-HH-HAM,20095
1534264253,6aae52d01347e1d114abbe197dec0571e60b17c6,PC,Other$Other,166e80e68759faf8b10388e61e5629bf1ea0f8a0,Windows,7,Firefox,DE-BY-PZY,87666
1534264253,6aae52d01347e1d114abbe197dec0571e60b17c6,PC,Other$Other,166e80e68759faf8b10388e61e5629bf1ea0f8a0,Windows,7,Firefox,DE-BY-PZY,87666
1534264253,6aae52d01347e1d114abbe197dec0571e60b17c6,PC,Other$Other,166e80e68759faf8b10388e61e5629bf1ea0f8a0,Windows,7,Firefox,DE-BY-PZY,87666
1534264253,6aae52d01347e1d114abbe197dec0571e60b17c6,PC,Other$Other,166e80e68759faf8b10388e61e5629bf1ea0f8a0,Windows,7,Firefox,DE-BY-PZY,87666
1534264253,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,69048730b704574a9d3c3e6712f81f8961aad796,iOS,11,Safari,DE-NW-GUT,33334
1534264253,e13a2ea0fc8ba62ffc841e956aead98a0fb3d77b,Phone,Samsung$Other,fe93259a6c4ff08525a72908e0580c51f005888d,Android,7,Chrome,DE-TH-BLZ,99947
1534264254,61f4a84aef56f6ced8aef80afa1605d5567ef3be,Tablet,Apple$iPad,38367661565c2a9feab93be657b589046d133402,iOS,11,Safari,AT--,
1534264254,61f4a84aef56f6ced8aef80afa1605d5567ef3be,Tablet,Apple$iPad,38367661565c2a9feab93be657b589046d133402,iOS,11,Safari,AT--,
1534264254,51c40410cbf598d392eb9aa1c58ab0abfec990ee,Tablet,Apple$iPad,ac953f4b717bf2af546f060e32f2abfea16fc431,iOS,11,Safari,DE-NI-BSF,31162
1534264254,51c40410cbf598d392eb9aa1c58ab0abfec990ee,Tablet,Apple$iPad,ac953f4b717bf2af546f060e32f2abfea16fc431,iOS,11,Safari,DE-NI-BSF,31162
1534264254,a020411f8ac66c3490f3f8dbdf0255e49c00972f,PC,Other$Other,13cc40cadec6d60bc2df4d5331b1dc864dbb7205,Windows,10,Edge,DE-BY-TT9,85139
1534264254,a020411f8ac66c3490f3f8dbdf0255e49c00972f,PC,Other$Other,13cc40cadec6d60bc2df4d5331b1dc864dbb7205,Windows,10,Edge,DE-BY-TT9,85139
1534264254,a020411f8ac66c3490f3f8dbdf0255e49c00972f,PC,Other$Other,13cc40cadec6d60bc2df4d5331b1dc864dbb7205,Windows,10,Edge,DE-BY-TT9,85139
1534264254,a020411f8ac66c3490f3f8dbdf0255e49c00972f,PC,Other$Other,13cc40cadec6d60bc2df4d5331b1dc864dbb7205,Windows,10,Edge,DE-BY-TT9,85139
1534264255,4d80e3c7090195ed321f1aa5ae49fe9fc48d1ee8,PC,Other$Other,e1964f8c1db7c48759b25ed84283b81b2db853b6,Windows,10,Edge,DE-HH-HAM,20095
1534264255,4d80e3c7090195ed321f1aa5ae49fe9fc48d1ee8,PC,Other$Other,e1964f8c1db7c48759b25ed84283b81b2db853b6,Windows,10,Edge,DE-HH-HAM,20095
1534264255,4d80e3c7090195ed321f1aa5ae49fe9fc48d1ee8,PC,Other$Other,e1964f8c1db7c48759b25ed84283b81b2db853b6,Windows,10,Edge,DE-HH-HAM,20095
1534264256,47bc58e9407404fa0ef5108f26e63376a591e58d,Phone,Samsung$Other,2805aba455c082e7c57057e5e6399390936d2791,Android,8,Chrome,DE-NI-HAJ,30459
1534264256,10cd3a9690193c97478292a17a055460a33d9986,Phone,Apple$iPhone,d14f5d39c5e7317fafe184b9b20277ab58224578,iOS,11,Safari,DE-NI-HAJ,30159
1534264256,10cd3a9690193c97478292a17a055460a33d9986,Phone,Apple$iPhone,d14f5d39c5e7317fafe184b9b20277ab58224578,iOS,11,Safari,DE-NI-HAJ,30159
1534264256,10cd3a9690193c97478292a17a055460a33d9986,Phone,Apple$iPhone,d14f5d39c5e7317fafe184b9b20277ab58224578,iOS,11,Safari,DE-NI-HAJ,30159
1534264256,10cd3a9690193c97478292a17a055460a33d9986,Phone,Apple$iPhone,d14f5d39c5e7317fafe184b9b20277ab58224578,iOS,11,Safari,DE-NI-HAJ,30159
1534264256,4fcc339273dd31be74aebe5e54fd8aea09aafd7c,PC,Other$Other,0d6af924f1c812401409a96baf0caf5c4d838f7e,Windows,8,Chrome,DE-BY-KM4,91126
1534264256,4fcc339273dd31be74aebe5e54fd8aea09aafd7c,PC,Other$Other,0d6af924f1c812401409a96baf0caf5c4d838f7e,Windows,8,Chrome,DE-BY-KM4,91126
1534264256,4fcc339273dd31be74aebe5e54fd8aea09aafd7c,PC,Other$Other,0d6af924f1c812401409a96baf0caf5c4d838f7e,Windows,8,Chrome,DE-BY-KM4,91126
1534264256,4fcc339273dd31be74aebe5e54fd8aea09aafd7c,PC,Other$Other,0d6af924f1c812401409a96baf0caf5c4d838f7e,Windows,8,Chrome,DE-BY-KM4,91126
1534264256,4fcc339273dd31be74aebe5e54fd8aea09aafd7c,PC,Other$Other,0d6af924f1c812401409a96baf0caf5c4d838f7e,Windows,8,Chrome,DE-BY-KM4,91126
1534264257,ebe02e50822f44b1bcf7debfa2d68beaf6489650,PC,Other$Other,2a7bb9aae7048c9d59f32da6d8db9bc628c8d580,Windows,10,Chrome,DE-BW-STR,70173
1534264257,02de02c832d09aa4ae548bb4561a04ef6b8670d3,Phone,Samsung$Other,bcbc31c47d442a2c3b0adbe7b3e84ad0b43532e8,Android,7,Chrome,DE-NW-KER,50171
1534264257,270357910fa475fc619a0f2c06141e73adf69550,PC,Other$Other,140b8588b82a6e7958c7a0e25f32e8194eefcf7c,Windows,8,Firefox,DE-HH-HAM,22083
1534264257,fd604acfbf04b9ef4a7fbe56aa53da329b256c49,PC,Other$Other,3796de1a05befec96744522bf06a8c5379b7a1d0,Windows,7,MSIE,DE-NW-DMG,41542
1534264258,95e698ce61b8d7575f16b0a88f9e8cc1cb729613,PC,Other$Other,85e7368bd5ef58bcada2bf0591a7acea2d87051c,Windows,10,Edge,DE-NW-DTM,44137
1534264258,95e698ce61b8d7575f16b0a88f9e8cc1cb729613,PC,Other$Other,85e7368bd5ef58bcada2bf0591a7acea2d87051c,Windows,10,Edge,DE-NW-DTM,44137
1534264258,95e698ce61b8d7575f16b0a88f9e8cc1cb729613,PC,Other$Other,85e7368bd5ef58bcada2bf0591a7acea2d87051c,Windows,10,Edge,DE-NW-DTM,44137
1534264258,95e698ce61b8d7575f16b0a88f9e8cc1cb729613,PC,Other$Other,85e7368bd5ef58bcada2bf0591a7acea2d87051c,Windows,10,Edge,DE-NW-DTM,44137
1534264258,eaf0f0644dd3784beb7429494df5e0f45a269431,Phone,Other$Other,33ef2886fbc2ddbd89f6d695909449d4a42105ae,Android,7,Chrome,DE-HH-HAM,22081
1534264258,80d68a316751cce2cd56a6c0d6bfd304c04f04bc,ConnectedTV,Samsung$Other,01eed820e255b835714b958a18bafab887f54c5d,Other,Other,Other,DE-BW-SDN,71065
1534264258,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,f5fabed67b7b77e2b0115403ce84ea1c71512716,Windows,10,Firefox,DE-RP-LHH,56459
1534264258,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,f5fabed67b7b77e2b0115403ce84ea1c71512716,Windows,10,Firefox,DE-RP-LHH,56459
1534264258,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Other$Other,f5fabed67b7b77e2b0115403ce84ea1c71512716,Windows,10,Firefox,DE-RP-LHH,56459
1534264259,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Phone,Apple$iPhone,a2a236f34b67ecb0c18c8c7f791c1b1308ceebdf,iOS,11,Safari,IT-PD-PD4,35125
1534264259,b602d594afd2b0b327e07a06f36ca6a7e42546d0,Tablet,Apple$iPad,929c9bf65c524bd94042fe4bca0f82fb0cb2a5b2,iOS,9,Safari,DK-84-,3300
1534264259,3094d5300c0dad6e072c41ea4c7c3846ad5db9a4,ConnectedTV,Other$Other,ea6fb8f3594d4a57968615004dd15f4167c9d863,Linux,Other,Opera,DE-BW-MGN,72525
1534264260,621bd15bcbfd0158c427b022a1276b85663f3607,PC,Other$Other,0c5e4b518e010962cb845c7f73107bc718e5f508,Windows,7,Firefox,DE-NI-OSN,49088
1534264260,621bd15bcbfd0158c427b022a1276b85663f3607,PC,Other$Other,0c5e4b518e010962cb845c7f73107bc718e5f508,Windows,7,Firefox,DE-NI-OSN,49088
1534264260,621bd15bcbfd0158c427b022a1276b85663f3607,PC,Other$Other,0c5e4b518e010962cb845c7f73107bc718e5f508,Windows,7,Firefox,DE-NI-OSN,49088
1534264260,621bd15bcbfd0158c427b022a1276b85663f3607,PC,Other$Other,0c5e4b518e010962cb845c7f73107bc718e5f508,Windows,7,Firefox,DE-NI-OSN,49088
1534264260,b602d594afd2b0b327e07a06f36ca6a7e42546d0,PC,Apple$Other,91c8a6ec119cdda5aea681bc4c13df4befd465c4,macOS,10.11,Safari,DE-BE-BER,10719
1534264260,5b274e21e588f191ab31dd2b847ead64f75a73fa,PC,Other$Other,9a6f369ddb735481d281a013b652f7110143968a,Windows,10,Firefox,DE-SH-GWT,25980
1534264260,76d32d49b60e7be80031d4bd413a5a11d05fd92c,PC,Other$Other,dd59c3ed5201b640d3586dc92902f75ad0385117,Windows,10,Chrome,DE-BE-BER,12529
1534264260,76d32d49b60e7be80031d4bd413a5a11d05fd92c,PC,Other$Other,dd59c3ed5201b640d3586dc92902f75ad0385117,Windows,10,Chrome,DE-BE-BER,12529
1534264260,76d32d49b60e7be80031d4bd413a5a11d05fd92c,PC,Other$Other,dd59c3ed5201b640d3586dc92902f75ad0385117,Windows,10,Chrome,DE-BE-BER,12529
1534264261,ba3ca2ea78bb6f0bdd36423b243ae1d28987e6af,Phone,Samsung$Other,b0f84eb6cd913d24d625467f8924dabaa8f89611,Android,6,Chrome,DE-SN-WDA,8412
1534264261,ba3ca2ea78bb6f0bdd36423b243ae1d28987e6af,Phone,Samsung$Other,b0f84eb6cd913d24d625467f8924dabaa8f89611,Android,6,Chrome,DE-SN-WDA,8412
